"시점","월별(1)","발전원별(1)",발전원별(2),발전원별(3),데이터
"2018","1월","한전 및 자회사",원자력,소계,9825819
"2018","1월","한전 및 자회사",신재생,소계,385276
"2018","1월","한전 및 자회사",집단,소계,383758
"2018","1월","한전 및 자회사",내연력,소계,50504
"2018","1월","타사",소계,소계,14347529
"2018","1월","타사",수력,소계,105900
"2018","1월","타사",수력,일반,88017
"2018","1월","타사",수력,소수력,17883
"2018","1월","타사",기력,유연탄,800964
"2018","1월","타사",복합화력,소계,7271178
"2018","1월","타사",신재생,소계,1832381
"2018","1월","타사",집단,소계,4337106
"2018","1월","사업자(종합)",소계,소계,53291208
"2018","1월","사업자(종합)",수력,소계,483828
"2018","1월","사업자(종합)",수력,일반,148253
"2018","1월","사업자(종합)",수력,양수,303237
"2018","1월","사업자(종합)",수력,소수력,32338
"2018","1월","사업자(종합)",기력,소계,23884063
"2018","1월","사업자(종합)",기력,무연탄,138529
"2018","1월","사업자(종합)",기력,유연탄,22503006
"2018","1월","사업자(종합)",기력,중유,1242528
"2018","1월","사업자(종합)",복합화력,소계,12108475
"2018","1월","사업자(종합)",원자력,소계,9825819
"2018","1월","사업자(종합)",신재생,소계,2217656
"2018","1월","사업자(종합)",집단,소계,4720864
"2018","1월","사업자(종합)",내연력,소계,50504
"2018","1월","상용자가",한전구입,소계,103006
"2018","1월","총발전량",사업자+한전구입,소계,53394215
"2018","2월","한전 및 자회사",소계,소계,34098844
"2018","2월","한전 및 자회사",수력,소계,337397
"2018","2월","한전 및 자회사",수력,일반,56076
"2018","2월","한전 및 자회사",수력,양수,269444
"2018","2월","한전 및 자회사",수력,소수력,11877
"2018","2월","한전 및 자회사",기력,소계,20466649
"2018","2월","한전 및 자회사",기력,무연탄,124209
"2018","2월","한전 및 자회사",기력,유연탄,19613591
"2018","2월","한전 및 자회사",기력,중유,728850
"2018","2월","한전 및 자회사",복합화력,소계,3842928
"2018","2월","한전 및 자회사",원자력,소계,8791258
"2018","2월","한전 및 자회사",신재생,소계,293671
"2018","2월","한전 및 자회사",집단,소계,320117
"2018","2월","한전 및 자회사",내연력,소계,46824
"2018","2월","타사",소계,소계,12284495
"2018","2월","타사",수력,소계,102534
"2018","2월","타사",수력,일반,86518
"2018","2월","타사",수력,소수력,16015
"2018","2월","타사",기력,유연탄,696014
"2018","2월","타사",복합화력,소계,6080264
"2018","2월","타사",신재생,소계,1716809
"2018","2월","타사",집단,소계,3688874
"2018","2월","사업자(종합)",소계,소계,46383339
"2018","2월","사업자(종합)",수력,소계,439931
"2018","2월","사업자(종합)",수력,일반,142594
"2018","2월","사업자(종합)",수력,양수,269444
"2018","2월","사업자(종합)",수력,소수력,27892
"2018","2월","사업자(종합)",기력,소계,21162663
"2018","2월","사업자(종합)",기력,무연탄,124209
"2018","2월","사업자(종합)",기력,유연탄,20309604
"2018","2월","사업자(종합)",기력,중유,728850
"2018","2월","사업자(종합)",복합화력,소계,9923192
"2018","2월","사업자(종합)",원자력,소계,8791258
"2018","2월","사업자(종합)",신재생,소계,2010480
"2018","2월","사업자(종합)",집단,소계,4008991
"2018","2월","사업자(종합)",내연력,소계,46824
"2018","2월","상용자가",한전구입,소계,88962
"2018","2월","총발전량",사업자+한전구입,소계,46472301
"2018","3월","한전 및 자회사",소계,소계,33762400
"2018","3월","한전 및 자회사",수력,소계,357509
"2018","3월","한전 및 자회사",수력,일반,43226
"2018","3월","한전 및 자회사",수력,양수,299355
"2018","3월","한전 및 자회사",수력,소수력,14929
"2018","3월","한전 및 자회사",기력,소계,19372394
"2018","3월","한전 및 자회사",기력,무연탄,91053
"2018","3월","한전 및 자회사",기력,유연탄,18502444
"2018","3월","한전 및 자회사",기력,중유,778897
"2018","3월","한전 및 자회사",복합화력,소계,4130468
"2018","3월","한전 및 자회사",원자력,소계,9243306
"2018","3월","한전 및 자회사",신재생,소계,326910
"2018","3월","한전 및 자회사",집단,소계,291919
"2018","3월","한전 및 자회사",내연력,소계,39894
"2018","3월","타사",소계,소계,13424204
"2018","3월","타사",수력,소계,105666
"2018","3월","타사",수력,일반,79653
"2018","3월","타사",수력,소수력,26013
"2018","3월","타사",기력,유연탄,692648
"2018","3월","타사",복합화력,소계,7106248
"2018","3월","타사",신재생,소계,1959142
"2018","3월","타사",집단,소계,3560501
"2018","3월","사업자(종합)",소계,소계,47186604
"2018","3월","사업자(종합)",수력,소계,463175
"2018","3월","사업자(종합)",수력,일반,122878
"2018","3월","사업자(종합)",수력,양수,299355
"2018","3월","사업자(종합)",수력,소수력,40942
"2018","3월","사업자(종합)",기력,소계,20065042
"2018","3월","사업자(종합)",기력,무연탄,91053
"2018","3월","사업자(종합)",기력,유연탄,19195092
"2018","3월","사업자(종합)",기력,중유,778897
"2018","3월","사업자(종합)",복합화력,소계,11236716
"2018","3월","사업자(종합)",원자력,소계,9243306
"2018","3월","사업자(종합)",신재생,소계,2286051
"2018","3월","사업자(종합)",집단,소계,3852420
"2018","3월","사업자(종합)",내연력,소계,39894
"2018","3월","상용자가",한전구입,소계,62176
"2018","3월","총발전량",사업자+한전구입,소계,47248780
"2018","4월","한전 및 자회사",소계,소계,30333334
"2018","4월","한전 및 자회사",수력,소계,364430
"2018","4월","한전 및 자회사",수력,일반,71904
"2018","4월","한전 및 자회사",수력,양수,279209
"2018","4월","한전 및 자회사",수력,소수력,13318
"2018","4월","한전 및 자회사",기력,소계,15945263
"2018","4월","한전 및 자회사",기력,무연탄,125856
"2018","4월","한전 및 자회사",기력,유연탄,15640045
"2018","4월","한전 및 자회사",기력,중유,179362
"2018","4월","한전 및 자회사",복합화력,소계,3851500
"2018","4월","한전 및 자회사",원자력,소계,9422492
"2018","4월","한전 및 자회사",신재생,소계,373563
"2018","4월","한전 및 자회사",집단,소계,333398
"2018","4월","한전 및 자회사",내연력,소계,42687
"2018","4월","타사",소계,소계,12777879
"2018","4월","타사",수력,소계,134096
"2018","4월","타사",수력,일반,90974
"2018","4월","타사",수력,소수력,43122
"2018","4월","타사",기력,유연탄,720992
"2018","4월","타사",복합화력,소계,6446255
"2018","4월","타사",신재생,소계,2014390
"2018","4월","타사",집단,소계,3462147
"2018","4월","사업자(종합)",소계,소계,43111213
"2018","4월","사업자(종합)",수력,소계,498525
"2018","4월","사업자(종합)",수력,일반,162877
"2018","4월","사업자(종합)",수력,양수,279209
"2018","4월","사업자(종합)",수력,소수력,56440
"2018","4월","사업자(종합)",기력,소계,16666255
"2018","4월","사업자(종합)",기력,무연탄,125856
"2018","4월","사업자(종합)",기력,유연탄,16361037
"2018","4월","사업자(종합)",기력,중유,179362
"2018","4월","사업자(종합)",복합화력,소계,10297755
"2018","4월","사업자(종합)",원자력,소계,9422492
"2018","4월","사업자(종합)",신재생,소계,2387953
"2018","4월","사업자(종합)",집단,소계,3795545
"2018","4월","사업자(종합)",내연력,소계,42687
"2018","4월","상용자가",한전구입,소계,44228
"2018","4월","총발전량",사업자+한전구입,소계,43155441
"2018","5월","한전 및 자회사",소계,소계,31954114
"2018","5월","한전 및 자회사",수력,소계,507871
"2018","5월","한전 및 자회사",수력,일반,178320
"2018","5월","한전 및 자회사",수력,양수,317243
"2018","5월","한전 및 자회사",수력,소수력,12308
"2018","5월","한전 및 자회사",기력,소계,16214361
"2018","5월","한전 및 자회사",기력,무연탄,136674
"2018","5월","한전 및 자회사",기력,유연탄,15803952
"2018","5월","한전 및 자회사",기력,중유,273735
"2018","5월","한전 및 자회사",복합화력,소계,3338706
"2018","5월","한전 및 자회사",원자력,소계,11368423
"2018","5월","한전 및 자회사",신재생,소계,182183
"2018","5월","한전 및 자회사",집단,소계,288827
"2018","5월","한전 및 자회사",내연력,소계,53744
"2018","5월","타사",소계,소계,12297133
"2018","5월","타사",수력,소계,283414
"2018","5월","타사",수력,일반,232342
"2018","5월","타사",수력,소수력,51072
"2018","5월","타사",기력,유연탄,752607
"2018","5월","타사",복합화력,소계,6012312
"2018","5월","타사",신재생,소계,1948606
"2018","5월","타사",집단,소계,3300194
"2018","5월","사업자(종합)",소계,소계,44251247
"2018","5월","사업자(종합)",수력,소계,791285
"2018","5월","사업자(종합)",수력,일반,410662
"2018","5월","사업자(종합)",수력,양수,317243
"2018","5월","사업자(종합)",수력,소수력,63380
"2018","5월","사업자(종합)",기력,소계,16966968
"2018","5월","사업자(종합)",기력,무연탄,136674
"2018","5월","사업자(종합)",기력,유연탄,16556560
"2018","5월","사업자(종합)",기력,중유,273735
"2018","5월","사업자(종합)",복합화력,소계,9351017
"2018","5월","사업자(종합)",원자력,소계,11368423
"2018","5월","사업자(종합)",신재생,소계,2130789
"2018","5월","사업자(종합)",집단,소계,3589020
"2018","5월","사업자(종합)",내연력,소계,53744
"2018","5월","상용자가",한전구입,소계,46683
"2018","5월","총발전량",사업자+한전구입,소계,44297930
"2018","6월","한전 및 자회사",소계,소계,32007410
"2018","6월","한전 및 자회사",수력,소계,489511
"2018","6월","한전 및 자회사",수력,일반,159354
"2018","6월","한전 및 자회사",수력,양수,320731
"2018","6월","한전 및 자회사",수력,소수력,9426
"2018","6월","한전 및 자회사",기력,소계,16493270
"2018","6월","한전 및 자회사",기력,무연탄,203983
"2018","6월","한전 및 자회사",기력,유연탄,16042218
"2018","6월","한전 및 자회사",기력,중유,247069
"2018","6월","한전 및 자회사",복합화력,소계,3203859
"2018","6월","한전 및 자회사",원자력,소계,11303421
"2018","6월","한전 및 자회사",신재생,소계,169287
"2018","6월","한전 및 자회사",집단,소계,292273
"2018","6월","한전 및 자회사",내연력,소계,55790
"2018","6월","타사",소계,소계,12425844
"2018","6월","타사",수력,소계,242630
"2018","6월","타사",수력,일반,199401
"2018","6월","타사",수력,소수력,43230
"2018","6월","타사",기력,유연탄,672400
"2018","6월","타사",복합화력,소계,6406567
"2018","6월","타사",신재생,소계,1954108
"2018","6월","타사",집단,소계,3150139
"2018","6월","사업자(종합)",소계,소계,44433255
"2018","6월","사업자(종합)",수력,소계,732141
"2018","6월","사업자(종합)",수력,일반,358755
"2018","6월","사업자(종합)",수력,양수,320731
"2018","6월","사업자(종합)",수력,소수력,52656
"2018","6월","사업자(종합)",기력,소계,17165670
"2018","6월","사업자(종합)",기력,무연탄,203983
"2018","6월","사업자(종합)",기력,유연탄,16714619
"2018","6월","사업자(종합)",기력,중유,247069
"2018","6월","사업자(종합)",복합화력,소계,9610426
"2018","6월","사업자(종합)",원자력,소계,11303421
"2018","6월","사업자(종합)",신재생,소계,2123395
"2018","6월","사업자(종합)",집단,소계,3442412
"2018","6월","사업자(종합)",내연력,소계,55790
"2018","6월","상용자가",한전구입,소계,60898
"2018","6월","총발전량",사업자+한전구입,소계,44494153
"2018","7월","한전 및 자회사",소계,소계,39137686
"2018","7월","한전 및 자회사",수력,소계,591989
"2018","7월","한전 및 자회사",수력,일반,178247
"2018","7월","한전 및 자회사",수력,양수,397162
"2018","7월","한전 및 자회사",수력,소수력,16581
"2018","7월","한전 및 자회사",기력,소계,21369102
"2018","7월","한전 및 자회사",기력,무연탄,391382
"2018","7월","한전 및 자회사",기력,유연탄,20400154
"2018","7월","한전 및 자회사",기력,중유,577566
"2018","7월","한전 및 자회사",복합화력,소계,3617082
"2018","7월","한전 및 자회사",원자력,소계,13052206
"2018","7월","한전 및 자회사",신재생,소계,171357
"2018","7월","한전 및 자회사",집단,소계,280828
"2018","7월","한전 및 자회사",내연력,소계,55121
"2018","7월","타사",소계,소계,12843945
"2018","7월","타사",수력,소계,216828
"2018","7월","타사",수력,일반,168812
"2018","7월","타사",수력,소수력,48016
"2018","7월","타사",기력,유연탄,754059
"2018","7월","타사",복합화력,소계,6377037
"2018","7월","타사",신재생,소계,2093399
"2018","7월","타사",집단,소계,3402622
"2018","7월","사업자(종합)",소계,소계,51981631
"2018","7월","사업자(종합)",수력,소계,808818
"2018","7월","사업자(종합)",수력,일반,347059
"2018","7월","사업자(종합)",수력,양수,397162
