년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월,사용량
201706,전체(시도),전체(시 / 군 / 구),교육 서비스업,"46,562 ","590,758,466 ","67,817,325,434 ",114.8 ,2017,06,590758466.0
201706,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,231 ,"59,703,483 ","6,489,376,839 ",108.7 ,2017,06,59703483.0
201706,전체(시도),전체(시 / 군 / 구),금융 및 보험업 ,"16,139 ","140,330,492 ","19,489,502,443 ",138.9 ,2017,06,140330492.0
201706,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업 ","1,591,216 ","1,148,513,372 ","54,547,365,760 ",47.5 ,2017,06,1148513372.0
201706,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"601,407 ","1,524,419,955 ","197,062,616,151 ",129.3 ,2017,06,1524419955.0
201706,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,987 ","433,228,501 ","53,333,621,265 ",123.1 ,2017,06,433228501.0
201706,전체(시도),전체(시 / 군 / 구),부동산업 및 임대업 ,"917,791 ","2,475,618,882 ","347,880,188,754 ",140.5 ,2017,06,2475618882.0
201706,전체(시도),전체(시 / 군 / 구),"사업시설관리,사업지원서비스업","81,253 ","109,314,659 ","16,156,628,078 ",147.8 ,2017,06,109314659.0
201706,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업 ,"404,136 ","745,293,441 ","94,388,983,256 ",126.6 ,2017,06,745293441.0
201706,전체(시도),전체(시 / 군 / 구),"예술,스포츠및여가관련서비스업","69,876 ","326,320,935 ","45,821,846,640 ",140.4 ,2017,06,326320935.0
201706,전체(시도),전체(시 / 군 / 구),운수업,"147,616 ","611,084,769 ","71,140,859,402 ",116.4 ,2017,06,611084769.0
201706,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 수도사업 ","68,154 ","982,533,453 ","124,393,894,904 ",126.6 ,2017,06,982533453.0
201706,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업 ","34,408 ","223,736,189 ","30,047,465,661 ",134.3 ,2017,06,223736189.0
201706,전체(시도),전체(시 / 군 / 구),제조업 ,"303,741 ","17,943,442,496 ","2,070,930,998,266 ",115.4 ,2017,06,17943442496.0
201706,전체(시도),전체(시 / 군 / 구),"출판영상,방송통신정보서비스업","183,663 ","616,353,114 ","69,908,537,913 ",113.4 ,2017,06,616353114.0
201706,전체(시도),전체(시 / 군 / 구),하수폐기처리원료재생환경복원,"41,066 ","489,532,102 ","58,592,720,010 ",119.7 ,2017,06,489532102.0
201706,전체(시도),전체(시 / 군 / 구),"협회단체,수리기타개인서비스업","223,192 ","390,035,531 ","57,089,194,655 ",146.4 ,2017,06,390035531.0
합계,합계,합계,합계,"31,126,293","203,723,058,685","21,975,680,042,242",107.9,합계,,203723058685.0
,,,,,,,,,,
201701,강원도,전체,"가구내고용,미분류자가소비생산",16 ,"11,518 ","1,820,979 ",158.1 ,2017,01,11518.0
201701,강원도,전체,건설업 ,"4,597 ","16,939,933 ","2,309,356,397 ",136.3 ,2017,01,16939933.0
201701,강원도,전체,"공공행정, 국방 및 사회보장 행정","4,565 ","62,397,959 ","7,828,898,950 ",125.5 ,2017,01,62397959.0
201701,강원도,전체,광업 ,323 ,"35,484,558 ","4,771,353,765 ",134.5 ,2017,01,35484558.0
201701,강원도,전체,교육 서비스업,"3,525 ","39,312,063 ","3,921,177,914 ",99.7 ,2017,01,39312063.0
201701,강원도,전체,금융 및 보험업 ,"1,079 ","6,047,159 ","824,501,999 ",136.3 ,2017,01,6047159.0
201701,강원도,전체,"농업, 임업 및 어업 ","89,400 ","49,593,785 ","2,555,646,591 ",51.5 ,2017,01,49593785.0
201701,강원도,전체,도매 및 소매업,"26,454 ","59,908,984 ","7,824,397,387 ",130.6 ,2017,01,59908984.0
201701,강원도,전체,보건업 및 사회복지 서비스업,"3,579 ","25,013,264 ","2,725,564,860 ",109 ,2017,01,25013264.0
201701,강원도,전체,부동산업 및 임대업 ,"19,622 ","47,467,456 ","6,461,955,585 ",136.1 ,2017,01,47467456.0
201701,강원도,전체,"사업시설관리,사업지원서비스업","2,492 ","4,490,561 ","617,307,734 ",137.5 ,2017,01,4490561.0
201701,강원도,전체,숙박 및 음식점업 ,"36,783 ","107,825,905 ","13,435,730,973 ",124.6 ,2017,01,107825905.0
201701,강원도,전체,"예술,스포츠및여가관련서비스업","4,149 ","40,997,763 ","5,251,736,775 ",128.1 ,2017,01,40997763.0
201701,강원도,전체,운수업,"5,960 ","19,954,892 ","2,690,316,280 ",134.8 ,2017,01,19954892.0
201701,강원도,전체,"전기, 가스, 증기 및 수도사업 ","4,416 ","49,884,854 ","6,590,824,187 ",132.1 ,2017,01,49884854.0
201701,강원도,전체,"전문, 과학 및 기술 서비스업 ","1,815 ","3,853,131 ","542,859,197 ",140.9 ,2017,01,3853131.0
201701,강원도,전체,제조업 ,"6,323 ","480,765,838 ","52,677,588,779 ",109.6 ,2017,01,480765838.0
201701,강원도,전체,"출판영상,방송통신정보서비스업","13,535 ","27,612,168 ","3,246,296,527 ",117.6 ,2017,01,27612168.0
201701,강원도,전체,하수폐기처리원료재생환경복원,"3,401 ","23,723,043 ","2,908,668,594 ",122.6 ,2017,01,23723043.0
201701,강원도,전체,"협회단체,수리기타개인서비스업","11,057 ","25,700,607 ","3,439,988,808 ",133.8 ,2017,01,25700607.0
201701,강원도,전체,합계,"243,091 ","1,126,985,441 ","130,625,992,281 ",115.9,2017,01,1126985441.0
201701,경기도,전체,"가구내고용,미분류자가소비생산",74 ,"86,899 ","13,617,655 ",156.7 ,2017,01,86899.0
201701,경기도,전체,건설업 ,"20,217 ","114,238,958 ","15,116,104,052 ",132.3 ,2017,01,114238958.0
201701,경기도,전체,"공공행정, 국방 및 사회보장 행정","5,937 ","134,144,132 ","17,007,778,039 ",126.8 ,2017,01,134144132.0
201701,경기도,전체,광업 ,868 ,"27,469,000 ","3,815,333,341 ",138.9 ,2017,01,27469000.0
201701,경기도,전체,교육 서비스업,"11,478 ","174,275,635 ","17,612,608,471 ",101.1 ,2017,01,174275635.0
201701,경기도,전체,국제 및 외국기관,47 ,"33,436,224 ","3,754,357,617 ",112.3 ,2017,01,33436224.0
201701,경기도,전체,금융 및 보험업 ,"2,109 ","29,194,869 ","3,804,202,110 ",130.3 ,2017,01,29194869.0
201701,경기도,전체,"농업, 임업 및 어업 ","204,573 ","233,564,619 ","11,589,206,264 ",49.6 ,2017,01,233564619.0
201701,경기도,전체,도매 및 소매업,"132,891 ","481,505,086 ","63,234,860,425 ",131.3 ,2017,01,481505086.0
201701,경기도,전체,보건업 및 사회복지 서비스업,"10,893 ","101,789,909 ","11,779,559,909 ",115.7 ,2017,01,101789909.0
201701,경기도,전체,부동산업 및 임대업 ,"231,739 ","791,695,587 ","107,189,679,951 ",135.4 ,2017,01,791695587.0
201701,경기도,전체,"사업시설관리,사업지원서비스업","15,473 ","39,782,175 ","5,352,501,687 ",134.5 ,2017,01,39782175.0
201701,경기도,전체,숙박 및 음식점업 ,"80,234 ","227,669,595 ","29,442,375,961 ",129.3 ,2017,01,227669595.0
201701,경기도,전체,"예술,스포츠및여가관련서비스업","11,825 ","92,978,119 ","12,493,798,209 ",134.4 ,2017,01,92978119.0
201701,경기도,전체,운수업,"32,545 ","237,814,053 ","29,357,420,558 ",123.4 ,2017,01,237814053.0
201701,경기도,전체,"전기, 가스, 증기 및 수도사업 ","13,121 ","267,980,469 ","31,667,883,865 ",118.2 ,2017,01,267980469.0
201701,경기도,전체,"전문, 과학 및 기술 서비스업 ","5,546 ","69,193,277 ","8,862,040,585 ",128.1 ,2017,01,69193277.0
201701,경기도,전체,제조업 ,"105,702 ","4,748,159,399 ","552,626,473,736 ",116.4 ,2017,01,4748159399.0
201701,경기도,전체,"출판영상,방송통신정보서비스업","38,194 ","179,969,153 ","20,966,866,249 ",116.5 ,2017,01,179969153.0
201701,경기도,전체,하수폐기처리원료재생환경복원,"6,761 ","142,506,775 ","16,715,451,455 ",117.3 ,2017,01,142506775.0
201701,경기도,전체,"협회단체,수리기타개인서비스업","40,450 ","119,644,191 ","16,179,341,817 ",135.2 ,2017,01,119644191.0
201701,경기도,전체,합계,"970,677 ","8,247,098,124 ","978,581,461,956 ",118.7,2017,01,8247098124.0
201701,경상남도,전체,"가구내고용,미분류자가소비생산",104 ,"65,934 ","12,829,619 ",194.6 ,2017,01,65934.0
201701,경상남도,전체,건설업 ,"7,293 ","26,002,392 ","3,684,918,629 ",141.7 ,2017,01,26002392.0
201701,경상남도,전체,"공공행정, 국방 및 사회보장 행정","3,065 ","37,809,197 ","5,004,056,345 ",132.4 ,2017,01,37809197.0
201701,경상남도,전체,광업 ,270 ,"8,370,825 ","1,300,863,576 ",155.4 ,2017,01,8370825.0
201701,경상남도,전체,교육 서비스업,"5,713 ","43,341,752 ","4,662,068,685 ",107.6 ,2017,01,43341752.0
201701,경상남도,전체,금융 및 보험업 ,"1,572 ","9,324,416 ","1,321,099,347 ",141.7 ,2017,01,9324416.0
201701,경상남도,전체,"농업, 임업 및 어업 ","181,643 ","299,366,684 ","14,215,243,185 ",47.5 ,2017,01,299366684.0
201701,경상남도,전체,도매 및 소매업,"39,346 ","98,919,896 ","13,252,557,628 ",134 ,2017,01,98919896.0
201701,경상남도,전체,보건업 및 사회복지 서비스업,"5,521 ","48,652,107 ","5,622,907,819 ",115.6 ,2017,01,48652107.0
201701,경상남도,전체,부동산업 및 임대업 ,"49,484 ","129,673,182 ","18,079,060,827 ",139.4 ,2017,01,129673182.0
201701,경상남도,전체,"사업시설관리,사업지원서비스업","3,761 ","6,311,601 ","912,995,695 ",144.7 ,2017,01,6311601.0
201701,경상남도,전체,숙박 및 음식점업 ,"47,346 ","109,068,282 ","14,185,001,971 ",130.1 ,2017,01,109068282.0
201701,경상남도,전체,"예술,스포츠및여가관련서비스업","5,271 ","27,274,530 ","3,911,978,054 ",143.4 ,2017,01,27274530.0
201701,경상남도,전체,운수업,"10,929 ","47,739,923 ","5,148,935,524 ",107.9 ,2017,01,47739923.0
201701,경상남도,전체,"전기, 가스, 증기 및 수도사업 ","8,014 ","61,865,817 ","7,748,925,530 ",125.3 ,2017,01,61865817.0
201701,경상남도,전체,"전문, 과학 및 기술 서비스업 ","2,024 ","7,678,404 ","1,067,835,313 ",139.1 ,2017,01,7678404.0
201701,경상남도,전체,제조업 ,"26,079 ","1,540,664,997 ","192,210,871,660 ",124.8 ,2017,01,1540664997.0
201701,경상남도,전체,"출판영상,방송통신정보서비스업","16,387 ","23,530,860 ","2,921,929,287 ",124.2 ,2017,01,23530860.0
201701,경상남도,전체,하수폐기처리원료재생환경복원,"4,562 ","46,665,663 ","5,739,703,342 ",123 ,2017,01,46665663.0
201701,경상남도,전체,"협회단체,수리기타개인서비스업","25,791 ","57,046,770 ","7,482,424,538 ",131.2 ,2017,01,57046770.0
201701,경상남도,전체,합계,"444,175 ","2,629,373,232 ","308,486,206,574 ",117.3,2017,01,2629373232.0
201701,경상북도,전체,"가구내고용,미분류자가소비생산",71 ,"59,412 ","10,835,075 ",182.4 ,2017,01,59412.0
201701,경상북도,전체,건설업 ,"5,006 ","24,340,952 ","3,222,072,165 ",132.4 ,2017,01,24340952.0
201701,경상북도,전체,"공공행정, 국방 및 사회보장 행정","3,379 ","31,601,063 ","4,223,839,184 ",133.7 ,2017,01,31601063.0
201701,경상북도,전체,광업 ,386 ,"18,613,498 ","2,655,135,028 ",142.6 ,2017,01,18613498.0
201701,경상북도,전체,교육 서비스업,"5,100 ","64,401,725 ","6,420,240,391 ",99.7 ,2017,01,64401725.0
201701,경상북도,전체,국제 및 외국기관,11 ,"3,676,749 ","415,477,436 ",113 ,2017,01,3676749.0
201701,경상북도,전체,금융 및 보험업 ,"1,592 ","9,143,580 ","1,259,886,679 ",137.8 ,2017,01,9143580.0
201701,경상북도,전체,"농업, 임업 및 어업 ","299,356 ","144,843,110 ","7,237,683,608 ",50 ,2017,01,144843110.0
201701,경상북도,전체,도매 및 소매업,"47,064 ","97,901,564 ","12,985,407,118 ",132.6 ,2017,01,97901564.0
201701,경상북도,전체,보건업 및 사회복지 서비스업,"5,625 ","43,160,049 ","4,780,415,101 ",110.8 ,2017,01,43160049.0
201701,경상북도,전체,부동산업 및 임대업 ,"36,913 ","63,101,907 ","8,788,648,769 ",139.3 ,2017,01,63101907.0
201701,경상북도,전체,"사업시설관리,사업지원서비스업","7,205 ","10,578,833 ","1,484,381,017 ",140.3 ,2017,01,10578833.0
201701,경상북도,전체,숙박 및 음식점업 ,"45,306 ","106,508,642 ","13,828,557,334 ",129.8 ,2017,01,106508642.0
201701,경상북도,전체,"예술,스포츠및여가관련서비스업","5,707 ","27,080,234 ","3,828,485,550 ",141.4 ,2017,01,27080234.0
201701,경상북도,전체,운수업,"19,794 ","53,893,430 ","5,427,291,101 ",100.7 ,2017,01,53893430.0
201701,경상북도,전체,"전기, 가스, 증기 및 수도사업 ","8,154 ","149,210,859 ","17,020,775,150 ",114.1 ,2017,01,149210859.0
201701,경상북도,전체,"전문, 과학 및 기술 서비스업 ","2,392 ","10,855,131 ","1,394,174,779 ",128.4 ,2017,01,10855131.0
201701,경상북도,전체,제조업 ,"22,738 ","2,516,855,159 ","278,134,834,303 ",110.5 ,2017,01,2516855159.0
201701,경상북도,전체,"출판영상,방송통신정보서비스업","16,244 ","26,993,115 ","3,263,917,487 ",120.9 ,2017,01,26993115.0
201701,경상북도,전체,하수폐기처리원료재생환경복원,"3,009 ","45,398,778 ","5,467,881,751 ",120.4 ,2017,01,45398778.0
201701,경상북도,전체,"협회단체,수리기타개인서비스업","19,411 ","47,133,146 ","6,152,139,358 ",130.5 ,2017,01,47133146.0
201701,경상북도,전체,합계,"554,463 ","3,495,350,936 ","388,002,078,384 ",111,2017,01,3495350936.0
201701,광주광역시,전체,"가구내고용,미분류자가소비생산",9 ,"9,162 ","1,278,626 ",139.6 ,2017,01,9162.0
201701,광주광역시,전체,건설업 ,"1,136 ","4,189,031 ","594,195,844 ",141.8 ,2017,01,4189031.0
201701,광주광역시,전체,"공공행정, 국방 및 사회보장 행정",535 ,"8,590,654 ","1,175,737,790 ",136.9 ,2017,01,8590654.0
201701,광주광역시,전체,광업 ,42 ,"175,933 ","28,465,759 ",161.8 ,2017,01,175933.0
201701,광주광역시,전체,교육 서비스업,"2,788 ","30,722,891 ","3,226,562,388 ",105 ,2017,01,30722891.0
201701,광주광역시,전체,금융 및 보험업 ,490 ,"5,195,716 ","725,844,891 ",139.7 ,2017,01,5195716.0
201701,광주광역시,전체,"농업, 임업 및 어업 ","10,212 ","9,421,013 ","459,089,325 ",48.7 ,2017,01,9421013.0
201701,광주광역시,전체,도매 및 소매업,"16,387 ","44,849,501 ","5,892,267,460 ",131.4 ,2017,01,44849501.0
201701,광주광역시,전체,보건업 및 사회복지 서비스업,"2,281 ","21,185,044 ","2,547,096,440 ",120.2 ,2017,01,21185044.0
201701,광주광역시,전체,부동산업 및 임대업 ,"27,158 ","73,451,618 ","10,069,942,446 ",137.1 ,2017,01,73451618.0
201701,광주광역시,전체,"사업시설관리,사업지원서비스업","5,176 ","5,808,395 ","814,744,402 ",140.3 ,2017,01,5808395.0
201701,광주광역시,전체,숙박 및 음식점업 ,"15,411 ","37,892,278 ","4,880,985,151 ",128.8 ,2017,01,37892278.0
201701,광주광역시,전체,"예술,스포츠및여가관련서비스업","2,886 ","12,195,570 ","1,620,383,396 ",132.9 ,2017,01,12195570.0
201701,광주광역시,전체,운수업,"1,671 ","13,633,729 ","1,694,659,143 ",124.3 ,2017,01,13633729.0
201701,광주광역시,전체,"전기, 가스, 증기 및 수도사업 ",999 ,"5,022,088 ","717,678,482 ",142.9 ,2017,01,5022088.0
201701,광주광역시,전체,"전문, 과학 및 기술 서비스업 ","1,244 ","5,868,596 ","788,533,192 ",134.4 ,2017,01,5868596.0
201701,광주광역시,전체,제조업 ,"5,018 ","238,836,749 ","29,492,614,483 ",123.5 ,2017,01,238836749.0
201701,광주광역시,전체,"출판영상,방송통신정보서비스업","4,806 ","19,325,306 ","2,333,547,322 ",120.8 ,2017,01,19325306.0
201701,광주광역시,전체,하수폐기처리원료재생환경복원,492 ,"11,943,492 ","1,437,835,850 ",120.4 ,2017,01,11943492.0
201701,광주광역시,전체,"협회단체,수리기타개인서비스업","6,891 ","18,942,992 ","2,605,923,491 ",137.6 ,2017,01,18942992.0
201701,광주광역시,전체,합계,"105,632 ","567,259,758 ","71,107,385,881 ",125.4,2017,01,567259758.0
201701,대구광역시,전체,"가구내고용,미분류자가소비생산",11 ,"7,981 ","1,210,500 ",151.7 ,2017,01,7981.0
201701,대구광역시,전체,건설업 ,"2,235 ","9,150,385 ","1,270,979,250 ",138.9 ,2017,01,9150385.0
201701,대구광역시,전체,"공공행정, 국방 및 사회보장 행정",740 ,"19,191,345 ","2,431,335,227 ",126.7 ,2017,01,19191345.0
201701,대구광역시,전체,광업 ,82 ,"442,910 ","55,997,453 ",126.4 ,2017,01,442910.0
201701,대구광역시,전체,교육 서비스업,"4,115 ","37,373,211 ","3,911,703,470 ",104.7 ,2017,01,37373211.0
201701,대구광역시,전체,국제 및 외국기관,6 ,"3,447,170 ","395,324,840 ",114.7 ,2017,01,3447170.0
201701,대구광역시,전체,금융 및 보험업 ,940 ,"9,709,912 ","1,351,841,273 ",139.2 ,2017,01,9709912.0
201701,대구광역시,전체,"농업, 임업 및 어업 ","12,578 ","6,663,422 ","347,157,782 ",52.1 ,2017,01,6663422.0
201701,대구광역시,전체,도매 및 소매업,"36,939 ","90,977,329 ","12,233,210,660 ",134.5 ,2017,01,90977329.0
201701,대구광역시,전체,보건업 및 사회복지 서비스업,"3,492 ","30,611,832 ","3,700,617,557 ",120.9 ,2017,01,30611832.0
201701,대구광역시,전체,부동산업 및 임대업 ,"38,903 ","101,049,518 ","13,885,114,411 ",137.4 ,2017,01,101049518.0
201701,대구광역시,전체,"사업시설관리,사업지원서비스업","6,634 ","8,441,704 ","1,183,496,595 ",140.2 ,2017,01,8441704.0
201701,대구광역시,전체,숙박 및 음식점업 ,"26,238 ","64,912,021 ","8,414,865,538 ",129.6 ,2017,01,64912021.0
201701,대구광역시,전체,"예술,스포츠및여가관련서비스업","4,639 ","17,636,381 ","2,390,243,333 ",135.5 ,2017,01,17636381.0
201701,대구광역시,전체,운수업,"3,091 ","35,827,568 ","4,403,048,261 ",122.9 ,2017,01,35827568.0
201701,대구광역시,전체,"전기, 가스, 증기 및 수도사업 ","1,467 ","27,550,368 ","3,544,696,070 ",128.7 ,2017,01,27550368.0
201701,대구광역시,전체,"전문, 과학 및 기술 서비스업 ","1,628 ","4,723,607 ","647,597,257 ",137.1 ,2017,01,4723607.0
201701,대구광역시,전체,제조업 ,"19,607 ","518,968,329 ","62,598,108,034 ",120.6 ,2017,01,518968329.0
201701,대구광역시,전체,"출판영상,방송통신정보서비스업","7,651 ","17,442,537 ","2,142,212,521 ",122.8 ,2017,01,17442537.0
201701,대구광역시,전체,하수폐기처리원료재생환경복원,716 ,"19,921,232 ","2,334,528,503 ",117.2 ,2017,01,19921232.0
201701,대구광역시,전체,"협회단체,수리기타개인서비스업","11,506 ","31,377,403 ","4,199,258,781 ",133.8 ,2017,01,31377403.0
201701,대구광역시,전체,합계,"183,218 ","1,055,426,165 ","131,442,547,316 ",124.5,2017,01,1055426165.0
201701,대전광역시,전체,건설업 ,"1,401 ","4,085,346 ","581,775,459 ",142.4 ,2017,01,4085346.0
201701,대전광역시,전체,"공공행정, 국방 및 사회보장 행정",533 ,"13,553,982 ","1,811,729,339 ",133.7 ,2017,01,13553982.0
201701,대전광역시,전체,광업 ,24 ,"274,261 ","44,518,310 ",162.3 ,2017,01,274261.0
201701,대전광역시,전체,교육 서비스업,"2,217 ","39,794,195 ","3,977,350,659 ",99.9 ,2017,01,39794195.0
201701,대전광역시,전체,금융 및 보험업 ,432 ,"5,679,955 ","799,503,774 ",140.8 ,2017,01,5679955.0
201701,대전광역시,전체,"농업, 임업 및 어업 ","6,464 ","2,842,688 ","148,756,286 ",52.3 ,2017,01,2842688.0
201701,대전광역시,전체,도매 및 소매업,"26,507 ","71,542,316 ","9,661,817,728 ",135.1 ,2017,01,71542316.0
201701,대전광역시,전체,보건업 및 사회복지 서비스업,"2,053 ","18,841,602 ","2,246,816,582 ",119.2 ,2017,01,18841602.0
201701,대전광역시,전체,부동산업 및 임대업 ,"13,337 ","67,729,287 ","9,453,649,606 ",139.6 ,2017,01,67729287.0
201701,대전광역시,전체,"사업시설관리,사업지원서비스업","2,242 ","4,610,162 ","638,658,062 ",138.5 ,2017,01,4610162.0
201701,대전광역시,전체,숙박 및 음식점업 ,"13,997 ","38,514,296 ","5,021,571,190 ",130.4 ,2017,01,38514296.0
